pk,name,country,latitude,longitude,collector,collection_date,cs_number,species,genotypes,count_phenotypes
7039,Bu-14,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7040,Bu-15,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7041,Bu-17,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7042,Bu-18,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7043,Bu-19,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7044,Bu-2,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,27
7045,Bu-20,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7046,Bu-21,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7047,Bu-22,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7048,Bu-23,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7049,Bu-24,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7050,Bu-25,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7051,Bu-3,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7052,Bu-4,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7053,Bu-5,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7054,Bu-6,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7055,Bu-7,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7056,Bu-8,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,53
7057,Bu-9,GER,50.5,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7058,Bur-0,Ireland,54.1,-6.2,Albert Kranz,,CS76734,Arabidopsis thaliana,,15
7061,Cal-0,UK,53.2699,-1.64293,Albert Kranz,,CS76460,Arabidopsis thaliana,,10
7062,Ca-0,GER,50.2981,8.26607,Albert Kranz,,CS76459,Arabidopsis thaliana,,345
7063,Can-0,Spain,29.2144,-13.4811,Albert Kranz,,CS76740,Arabidopsis thaliana,,136
7064,Cnt-1,UK,51.3,1.1,Eric Holub,,CS76467,Arabidopsis thaliana,,48
7066,Cvi-1,Cape Verde,15.1111,-23.6167,Maarten Koornneef,,,Arabidopsis thaliana,,0
7067,Ct-1,Italy,37.3,15.0,Albert Kranz,,CS76786,Arabidopsis thaliana,,10
7068,Cerv-1,Italy,42.0,12.1,Maarten Koornneef,,CS76462,Arabidopsis thaliana,,10
7069,Cha-0,SUI,46.0333,7.1167,Albert Kranz,,,Arabidopsis thaliana,,113
7070,Cha-1,SUI,46.0333,7.1167,Albert Kranz,,,Arabidopsis thaliana,,0
7071,Chat-1,France,48.0717,1.33867,Maarten Koornneef,,CS76463,Arabidopsis thaliana,,304
7072,Chi-0,Russia,53.7502,34.7361,Albert Kranz,,CS76464,Arabidopsis thaliana,,131
7073,Chi-1,Russia,53.7502,34.7361,Albert Kranz,,,Arabidopsis thaliana,,26
7074,Chi-2,Russia,53.7502,34.7361,Albert Kranz,,,Arabidopsis thaliana,,0
7075,Cit-0,France,43.3779,2.54038,Albert Kranz,,,Arabidopsis thaliana,,174
7076,Cl-0,UNK,,,Albert Kranz,,,Arabidopsis thaliana,,0
7077,Co-1,POR,40.12,-8.25,Albert Kranz,,CS76468,Arabidopsis thaliana,,136
7078,Co-2,POR,40.12,-8.25,Albert Kranz,,,Arabidopsis thaliana,,116
7079,Co-3,POR,40.12,-8.25,Albert Kranz,,,Arabidopsis thaliana,,62
7080,Co-4,POR,40.12,-8.25,Albert Kranz,,,Arabidopsis thaliana,,151
7081,Co,POR,40.2077,-8.42639,George Redei,,CS78895,Arabidopsis thaliana,,262
7083,Col-4,US,38.3,-92.3,Clare Lister,,,Arabidopsis thaliana,,0
7084,Col-7,US,38.3,-92.3,Detlef Weigel,,,Arabidopsis thaliana,,0
7085,Col-3,US,38.3,-92.3,Elliot Meyerowitz,,,Arabidopsis thaliana,,0
7086,Col-5,US,38.3,-92.3,Eric Holub,,,Arabidopsis thaliana,,0
7087,Col-1,US,38.3,-92.3,George Redei,,,Arabidopsis thaliana,,0
7088,Col-8,US,38.3,-92.3,Jose Alonso,,,Arabidopsis thaliana,,0
7089,Col(gl1),US,38.3,-92.3,Shauna Somerville,,,Arabidopsis thaliana,,0
7090,Col-2,US,38.3,-92.3,Shauna Somerville,,,Arabidopsis thaliana,,0
7091,Col-6(gl1),US,38.3,-92.3,Thomas Jack,,,Arabidopsis thaliana,,0
7092,Com-1,France,49.416,2.823,Maarten Koornneef,,CS76469,Arabidopsis thaliana,,307
7093,Condara,Tajikistan,38.48,68.49,Igor Vizir,,,Arabidopsis thaliana,,0
7094,Da-0,GER,49.8724,8.65081,Albert Kranz,,CS76791,Arabidopsis thaliana,,175
7095,Di-M,France,47.0,5.0,Igor Vizir,,,Arabidopsis thaliana,,0
7096,Di-G,France,47.3239,5.04278,Maarten Koornneef,,CS76472,Arabidopsis thaliana,,15
7097,Di-0,France,47.0,5.0,Albert Kranz,,,Arabidopsis thaliana,,0
7098,Di-1,France,47.0,5.0,Albert Kranz,,,Arabidopsis thaliana,,171
7099,Di-2,France,47.0,5.0,Albert Kranz,,,Arabidopsis thaliana,,0
7100,Db-0,GER,50.3055,8.324,Albert Kranz,,,Arabidopsis thaliana,,116
7101,Db-2,GER,50.3055,8.324,Albert Kranz,,,Arabidopsis thaliana,,0
7102,Do-0,GER,50.7224,8.2372,Albert Kranz,,CS76474,Arabidopsis thaliana,,326
7103,Dra-0,Czech Republic,49.4167,16.2667,Albert Kranz,,CS76476,Arabidopsis thaliana,,7
7104,Dra-1,Czech Republic,49.4167,16.2667,Albert Kranz,,,Arabidopsis thaliana,,26
7105,Dra-2,Czech Republic,49.4167,16.2667,Albert Kranz,,,Arabidopsis thaliana,,113
7106,Dr-0,GER,51.051,13.7336,Albert Kranz,,CS78897,Arabidopsis thaliana,,161
7107,Durh-1,UK,54.7761,-1.5733,Maarten Koornneef,,CS76477,Arabidopsis thaliana,,9
7108,Durh-2,UK,54.7761,-1.5733,Maarten Koornneef,,,Arabidopsis thaliana,,0
7109,Ema-1,UK,51.3,0.5,Eric Holub,,CS76480,Arabidopsis thaliana,,33
7110,Ede-1,NED,52.0333,5.66667,Maarten Koornneef,,,Arabidopsis thaliana,,116
7111,Edi-0,UK,55.9494,-3.16028,Albert Kranz,,CS76831,Arabidopsis thaliana,,6
7113,Ei-4,GER,50.3,6.3,Albert Kranz,,,Arabidopsis thaliana,,26
7114,Ei-5,GER,50.3,6.3,Albert Kranz,,,Arabidopsis thaliana,,0
7115,Ei-6,GER,50.3,6.3,Albert Kranz,,,Arabidopsis thaliana,,25
7116,Eil-0,GER,51.4599,12.6327,Albert Kranz,,,Arabidopsis thaliana,,21
7117,El-0,GER,51.5105,9.68253,Albert Kranz,,CS76479,Arabidopsis thaliana,,158
7119,En-2,GER,50.0,8.5,Albert Kranz,,CS76481,Arabidopsis thaliana,,12
7120,En-D,GER,50.0,8.5,Albert Kranz,,CS76482,Arabidopsis thaliana,,15
7121,En-T,GER,50.0,8.5,Albert Kranz,,,Arabidopsis thaliana,,62
7123,Ep-0,GER,50.1721,8.38912,Albert Kranz,,,Arabidopsis thaliana,,203
7124,Eri-1,Sweden,56.4333,15.35,Maarten Koornneef,,,Arabidopsis thaliana,,0
7125,Er-0,GER,49.5955,11.0087,Albert Kranz,,CS78898,Arabidopsis thaliana,,136
7126,Es-0,Finland,60.1997,24.5682,Albert Kranz,,CS76484,Arabidopsis thaliana,,325
7127,Est,Estonia,58.6656,24.9871,Brigitte Damm,,CS76485,Arabidopsis thaliana,,137
7128,Est-0,Russia,58.3,25.3,Albert Kranz,,,Arabidopsis thaliana,,116
7130,Et-0,France,44.6447,2.56481,Albert Kranz,,CS76486,Arabidopsis thaliana,,132
7131,Fr-5,GER,50.1102,8.6822,Albert Kranz,,,Arabidopsis thaliana,,0
7132,Fr-6,GER,50.1102,8.6822,Albert Kranz,,,Arabidopsis thaliana,,0
7133,Fr-2,GER,50.1102,8.6822,Albert Kranz,,CS76489,Arabidopsis thaliana,,136
7134,Fr-3,GER,50.1102,8.6822,Albert Kranz,,,Arabidopsis thaliana,,0
7135,Fr-4,GER,50.1102,8.6822,Albert Kranz,,,Arabidopsis thaliana,,115
7136,Fr-7,GER,50.1102,8.6822,Albert Kranz,,,Arabidopsis thaliana,,0
7137,Fe-1,GER,47.9995,7.84516,Albert Kranz,,,Arabidopsis thaliana,,0
7138,Fi-0,GER,50.5,8.0167,Albert Kranz,,CS76488,Arabidopsis thaliana,,10
7139,Fi-1,GER,50.5,8.0167,Albert Kranz,,,Arabidopsis thaliana,,152
7141,Ga-2,GER,50.3,8.0,Albert Kranz,,,Arabidopsis thaliana,,114
7142,Gdn-0,Romania,45.7506,21.2075,Gallia Butnaru,,,Arabidopsis thaliana,,0
7143,Gel-1,NED,51.0167,5.86667,Maarten Koornneef,,CS76492,Arabidopsis thaliana,,336
7145,Ge-1,SUI,46.5,6.08,Albert Kranz,,,Arabidopsis thaliana,,151
7146,Ge-2,SUI,46.5,6.08,Albert Kranz,,,Arabidopsis thaliana,,0
7147,Gie-0,GER,50.584,8.67825,Albert Kranz,,CS76493,Arabidopsis thaliana,,339
7148,Gifu-2,Japan,35.45,137.42,Hirokazu Tsukaya,,,Arabidopsis thaliana,,7
7149,Gu-0,GER,50.3,8.0,Albert Kranz,,,Arabidopsis thaliana,,26
7150,Gu-1,GER,50.3,8.0,Albert Kranz,,,Arabidopsis thaliana,,114
7151,Go-0,GER,51.5338,9.9355,Albert Kranz,,,Arabidopsis thaliana,,151
7152,Go-2,GER,51.5338,9.9355,Albert Kranz,,,Arabidopsis thaliana,,27
7153,Gr-3,Austria,47.0,15.5,Albert Kranz,,,Arabidopsis thaliana,,0
7154,Gr3,Austria,47.0705,15.4381,George Redei,,,Arabidopsis thaliana,,0
7156,Gr-2,Austria,47.0,15.5,Albert Kranz,,,Arabidopsis thaliana,,0
7157,Gr-4,Austria,47.0,15.5,Albert Kranz,,,Arabidopsis thaliana,,0
7158,Gr-5,Austria,47.0,15.5,Albert Kranz,,CS76885,Arabidopsis thaliana,,132
7159,Gr-6,Austria,47.0,15.5,Albert Kranz,,,Arabidopsis thaliana,,0
7160,Gre-0,US,43.178,-85.2532,Albert Kranz,,CS76497,Arabidopsis thaliana,,10
7161,Gd-1,GER,53.5,10.5,Albert Kranz,,CS76491,Arabidopsis thaliana,,10
7162,Hs-0,GER,52.24,9.44,Albert Kranz,,CS76515,Arabidopsis thaliana,,130
7163,Ha-0,GER,52.3721,9.73569,Albert Kranz,,CS76500,Arabidopsis thaliana,,296
7164,Hau-0,DEN,55.675,12.5686,Albert Kranz,,CS76915,Arabidopsis thaliana,,306
7165,Hn-0,GER,51.3472,8.28844,Albert Kranz,,CS76513,Arabidopsis thaliana,,252
7166,Hey-1,NED,51.25,5.9,Maarten Koornneef,,,Arabidopsis thaliana,,201
7168,Hodja-Obi-Garm,Tajikistan,,,Igor Vizir,,,Arabidopsis thaliana,,26
7169,Hh-0,GER,54.4175,9.88682,Albert Kranz,,CS76512,Arabidopsis thaliana,,281
7171,Hl-2,GER,52.1444,9.37827,Albert Kranz,,,Arabidopsis thaliana,,0
7172,Hl-3,GER,52.1444,9.37827,Albert Kranz,,,Arabidopsis thaliana,,109
7173,Ita-0,Morocco,34.0787,-4.19891,Albert Kranz,,,Arabidopsis thaliana,,0
7176,Is-1,GER,50.5,7.5,Albert Kranz,,,Arabidopsis thaliana,,75
7177,Jm-0,Czech Republic,49.0,15.0,Albert Kranz,,CS76520,Arabidopsis thaliana,,17
7178,Jm-1,Czech Republic,49.0,15.0,Albert Kranz,,,Arabidopsis thaliana,,197
7179,Jm-2,Czech Republic,49.0,15.0,Albert Kranz,,,Arabidopsis thaliana,,0
7180,Jedb-1,UK,55.4667,-2.5667,Maarten Koornneef,,,Arabidopsis thaliana,,0
7181,Je-0,GER,50.927,11.587,Albert Kranz,,CS76518,Arabidopsis thaliana,,291
7183,Kas-1,India,35.0,77.0,Shauna Somerville,,CS79018,Arabidopsis thaliana,,0
7186,Kn-0,Lithuania,54.8969,23.8924,Albert Kranz,,CS76969,Arabidopsis thaliana,,258
7187,Kelsterbach-1,GER,50.0667,8.5333,Paul Williams,,,Arabidopsis thaliana,,0
7188,Kelsterbach-2,GER,50.0667,8.5333,Paul Williams,,,Arabidopsis thaliana,,114
7189,Kelsterbach-3,GER,50.0667,8.5333,Paul Williams,,,Arabidopsis thaliana,,0
7192,Kil-0,UK,55.6395,-5.66364,Albert Kranz,,CS76526,Arabidopsis thaliana,,126
7194,Kl-0,GER,50.95,6.9666,Albert Kranz,,,Arabidopsis thaliana,,0
7195,Kl-1,GER,50.95,6.9666,Albert Kranz,,,Arabidopsis thaliana,,27
7196,Kl-2,GER,50.95,6.9666,Albert Kranz,,,Arabidopsis thaliana,,0
7197,Kl-3,GER,50.95,6.9666,Albert Kranz,,,Arabidopsis thaliana,,0
7198,Kl-4,GER,50.95,6.9666,Albert Kranz,,,Arabidopsis thaliana,,0
7199,Kl-5,GER,50.95,6.9666,Albert Kranz,,CS76528,Arabidopsis thaliana,,179
7201,Kr-0,GER,51.3317,6.55934,Albert Kranz,,,Arabidopsis thaliana,,199
7202,Kb-0,GER,50.1797,8.50861,Albert Kranz,,CS76524,Arabidopsis thaliana,,15
7203,Krot-0,GER,49.631,11.5722,Thomas Mitchell-Olds,,CS76534,Arabidopsis thaliana,,137
7204,Krot-1,GER,49.631,11.5722,Thomas Mitchell-Olds,,,Arabidopsis thaliana,,0
7205,Krot-2,GER,49.631,11.5722,Thomas Mitchell-Olds,,,Arabidopsis thaliana,,162
7206,Kro-0,GER,50.0742,8.96617,Albert Kranz,,,Arabidopsis thaliana,,123
7207,Kyoto,Japan,35.0085,135.752,Hirokazu Tsukaya,,CS76535,Arabidopsis thaliana,,38
7208,Lan-0,UK,55.6739,-3.78181,Albert Kranz,,CS76539,Arabidopsis thaliana,,130
7209,La-0,Poland,52.7333,15.2333,Albert Kranz,,CS76538,Arabidopsis thaliana,,136
7210,La-1,Poland,52.7333,15.2333,Albert Kranz,,,Arabidopsis thaliana,,111
7213,Ler-0,GER,47.984,10.8719,Maarten Koornneef,,CS77020,Arabidopsis thaliana,,15
7214,Ler-2,GER,47.984,10.8719,Maarten Koornneef,,,Arabidopsis thaliana,,0
7216,Laud-1,UK,55.7,-2.75,Maarten Koornneef,,,Arabidopsis thaliana,,0
7217,Lm-2,France,48.0,0.5,Albert Kranz,,CS76545,Arabidopsis thaliana,,136
7218,Le-0,NED,52.1611,4.49015,Albert Kranz,,CS76540,Arabidopsis thaliana,,135
7220,Li-1,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,0
7221,Li-10,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,0
7222,Li-2,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,0
7223,Li-2:1,GER,50.3833,8.0666,Albert Kranz,,CS76541,Arabidopsis thaliana,,36
7224,Li-3,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,198
7225,Li-3:3,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,0
7226,Li-5,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,0
7227,Li-5:2,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,112
7228,Li-5:3,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,27
7229,Li-6,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,115
7230,Li-6:1,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,0
7231,Li-7,GER,50.3833,8.0666,Albert Kranz,,CS77035,Arabidopsis thaliana,,180
7232,Li-8,GER,50.3833,8.0666,Albert Kranz,,,Arabidopsis thaliana,,0
7233,Limeport,US,40.5088,-75.4472,Angus Murphy,,,Arabidopsis thaliana,,0
7234,Lind-1,UK,55.679,-1.808,Maarten Koornneef,,,Arabidopsis thaliana,,0
7236,Litva,Lithuania,,,Igor Vizir,,CS76543,Arabidopsis thaliana,,16
7237,Ll-0,Spain,41.59,2.49,Albert Kranz,,,Arabidopsis thaliana,,0
7238,Ll-1,Spain,41.59,2.49,Albert Kranz,,,Arabidopsis thaliana,,25
7239,Ll-2,Spain,41.59,2.49,Albert Kranz,,,Arabidopsis thaliana,,25
7241,Lo-1,GER,47.6166,7.6666,Albert Kranz,,,Arabidopsis thaliana,,0
7242,Lo-2,GER,47.6166,7.6666,Albert Kranz,,,Arabidopsis thaliana,,74
7244,Mnz-0,GER,50.001,8.26664,Albert Kranz,,CS76552,Arabidopsis thaliana,,292
7245,Ma-0,GER,50.8167,8.7667,Albert Kranz,,,Arabidopsis thaliana,,26
7246,Ma-2,GER,50.8167,8.7667,Albert Kranz,,,Arabidopsis thaliana,,75
7248,Mv-0,US,41.3923,-70.6652,Albert Kranz,,CS76556,Arabidopsis thaliana,,10
7250,Me-0,GER,51.9183,10.1138,Albert Kranz,,CS76549,Arabidopsis thaliana,,132
7252,Mc-0,UK,54.6167,-2.3,Albert Kranz,,,Arabidopsis thaliana,,108
7255,Mh-0,Poland,50.95,20.5,Albert Kranz,,CS76550,Arabidopsis thaliana,,337
7256,Mh-1,GER,50.95,7.5,Albert Kranz,,,Arabidopsis thaliana,,27
7258,Nw-0,GER,50.5,8.5,Albert Kranz,,CS76564,Arabidopsis thaliana,,131
7259,Nw-1,GER,50.5,8.5,Albert Kranz,,,Arabidopsis thaliana,,0
7260,Nw-2,GER,50.5,8.5,Albert Kranz,,,Arabidopsis thaliana,,115
7261,Nw-3,GER,50.5,8.5,Albert Kranz,,,Arabidopsis thaliana,,0
7262,Nw-4,GER,50.5,8.5,Albert Kranz,,,Arabidopsis thaliana,,106
7263,Nz-1,New Zealand,-37.7871,175.283,James Campanella,,,Arabidopsis thaliana,,117
7264,Nie-0,GER,50.3448,8.43281,Albert Kranz,,,Arabidopsis thaliana,,0
7265,Nd-0,GER,50.0,10.0,Albert Kranz,,,Arabidopsis thaliana,,26
7268,Np-0,GER,52.6969,10.981,Albert Kranz,,CS76563,Arabidopsis thaliana,,211
7269,Nok-0,NED,52.24,4.45,Albert Kranz,,,Arabidopsis thaliana,,0
7270,Nok-1,NED,52.24,4.45,Albert Kranz,,,Arabidopsis thaliana,,121
7271,Nok-2,NED,52.24,4.45,Albert Kranz,,,Arabidopsis thaliana,,0
7273,No-0,GER,51.0581,13.2995,Albert Kranz,,CS77128,Arabidopsis thaliana,,137
7275,No-0,GER,51.0581,13.2995,Albert Kranz,,,Arabidopsis thaliana,,210
7276,Ob-0,GER,50.2,8.5833,Albert Kranz,,CS76566,Arabidopsis thaliana,,210
7277,Ob-1,GER,50.2,8.5833,Albert Kranz,,,Arabidopsis thaliana,,116
7278,Ob-2,GER,50.2,8.5833,Albert Kranz,,,Arabidopsis thaliana,,0
7279,Ob-3,GER,50.2,8.5833,Albert Kranz,,,Arabidopsis thaliana,,0
7280,Old-1,GER,53.1667,8.2,Albert Kranz,,CS76567,Arabidopsis thaliana,,292
7281,Old-2,GER,53.1667,8.2,Albert Kranz,,,Arabidopsis thaliana,,26
7282,Or-0,GER,50.3827,8.01161,Albert Kranz,,CS76568,Arabidopsis thaliana,,335
7283,Ors-1,Romania,44.7203,22.3955,Gallia Butnaru,,,Arabidopsis thaliana,,140
7284,Ors-2,Romania,44.7203,22.3955,Gallia Butnaru,,,Arabidopsis thaliana,,150
7286,Ottb-1,UK,55.2167,-2.1667,Maarten Koornneef,,,Arabidopsis thaliana,,0
7287,Ove-0,GER,53.3422,8.42255,Albert Kranz,,CS76569,Arabidopsis thaliana,,208
7288,Oy-0,Norway,60.385543,6.193019,Albert Kranz,,CS77156,Arabidopsis thaliana,,136
7289,Oy-1,Norway,60.23,6.13,Eric Holub,,,Arabidopsis thaliana,,0
7291,Pa-2,Italy,38.07,13.22,Albert Kranz,,,Arabidopsis thaliana,,198
7292,Pa-3,Italy,38.07,13.22,Albert Kranz,,,Arabidopsis thaliana,,27
7294,Per-2,Russia,58.0,56.3167,Albert Kranz,,,Arabidopsis thaliana,,0
7295,Per-3,Russia,58.0,56.3167,Albert Kranz,,,Arabidopsis thaliana,,0
7296,Petergof,Russia,59.0,29.0,Igor Vizir,,CS77170,Arabidopsis thaliana,,314
7297,Pf-0,GER,48.5479,9.11033,Albert Kranz,,,Arabidopsis thaliana,,72
7298,Pi-0,Austria,47.04,10.51,Albert Kranz,,CS76572,Arabidopsis thaliana,,160
7299,Pi-2,Austria,47.04,10.51,Albert Kranz,,,Arabidopsis thaliana,,109
7300,Pla-0,Spain,41.5,2.25,Albert Kranz,,,Arabidopsis thaliana,,160
7301,Pla-1,Spain,41.5,2.25,Albert Kranz,,,Arabidopsis thaliana,,27
7302,Pla-2,Spain,41.5,2.25,Albert Kranz,,,Arabidopsis thaliana,,0
7303,Pla-3,Spain,41.5,2.25,Albert Kranz,,,Arabidopsis thaliana,,23
7304,Pla-4,Spain,41.5,2.25,Albert Kranz,,,Arabidopsis thaliana,,0
7305,Pt-0,GER,53.476,10.6065,Albert Kranz,,CS78915,Arabidopsis thaliana,,158
7306,Pog-0,Canada,49.2655,-123.206,Albert Kranz,,CS76576,Arabidopsis thaliana,,209
7307,Pn-0,France,48.0653,-2.96591,Albert Kranz,,CS77182,Arabidopsis thaliana,,298
7308,Po-0,GER,50.7167,7.1,Albert Kranz,,,Arabidopsis thaliana,,7
7309,Po-1,GER,50.7167,7.1,Albert Kranz,,,Arabidopsis thaliana,,104
7310,Pr-0,GER,50.1448,8.60706,Albert Kranz,,,Arabidopsis thaliana,,162
7313,Rasc-1,UK,54.4044,-0.5039,Maarten Koornneef,,,Arabidopsis thaliana,,0
7314,Ragl-1,UK,54.3512,-3.41697,Maarten Koornneef,,CS76583,Arabidopsis thaliana,,15
7315,Renk-1,NED,51.9667,5.73333,Maarten Koornneef,,,Arabidopsis thaliana,,0
7316,Rhen-1,NED,51.9667,5.56667,Maarten Koornneef,,CS78916,Arabidopsis thaliana,,330
7317,Ri-0,Canada,49.1632,-123.137,Albert Kranz,,,Arabidopsis thaliana,,47
7319,Rome-1,Italy,42.0,12.1,Maarten Koornneef,,CS76590,Arabidopsis thaliana,,15
7320,Rou-0,France,49.4424,1.09849,Albert Kranz,,CS76591,Arabidopsis thaliana,,221
7321,Rsch-0,Russia,56.3,34.0,Albert Kranz,,,Arabidopsis thaliana,,0
7322,Rsch-4,Russia,56.3,34.0,Albert Kranz,,CS77222,Arabidopsis thaliana,,15
7323,Rubezhnoe-1,Ukraine,49.0,38.28,Igor Vizir,,CS76594,Arabidopsis thaliana,,215
7324,Rubezhnoe-2,Ukraine,49.0,38.28,Igor Vizir,,,Arabidopsis thaliana,,0
7325,Ru-0,GER,50.3308,7.91541,Albert Kranz,,,Arabidopsis thaliana,,0
7327,Sf-1,Spain,41.7833,3.03333,F. Laibach,,CS77246,Arabidopsis thaliana,,34
7328,Sf-2,Spain,41.7833,3.03333,Albert Kranz,,CS77247,Arabidopsis thaliana,,47
7329,Santa Clara,US,37.21,-121.16,Angus Murphy,,,Arabidopsis thaliana,,2
7330,Sapporo-0,Japan,43.0553,141.346,Yoshie Hanzawa,,,Arabidopsis thaliana,,164
7331,Sh-0,GER,51.6832,10.2144,Albert Kranz,,,Arabidopsis thaliana,,198
7332,Seattle-0,US,47.0,-122.2,Rick Amasino,,CS76598,Arabidopsis thaliana,,7
7333,Sei-0,Italy,46.5438,11.5614,Albert Kranz,,CS76599,Arabidopsis thaliana,,252
7337,Si-0,GER,50.8738,8.02341,Albert Kranz,,CS76601,Arabidopsis thaliana,,329
7338,Sah-0,Spain,38.8731,-3.11638,Albert Kranz,,,Arabidopsis thaliana,,0
7340,Sav-0,Czech Republic,49.1833,15.8833,Albert Kranz,,,Arabidopsis thaliana,,116
7342,Su-0,UK,53.6473,-3.00733,Albert Kranz,,CS76606,Arabidopsis thaliana,,10
7343,Sp-0,GER,52.5339,13.181,Albert Kranz,,CS76603,Arabidopsis thaliana,,252
7344,Sg-1,GER,47.6667,9.5,Albert Kranz,,CS76600,Arabidopsis thaliana,,169
7345,Sg-2,GER,47.6667,9.5,Albert Kranz,,,Arabidopsis thaliana,,0
7346,Sten-0,GER,52.6058,11.8558,Albert Kranz,,CS77277,Arabidopsis thaliana,,260
7347,Stw-0,Russia,52.0,36.0,Albert Kranz,,CS76605,Arabidopsis thaliana,,137
7349,Ta-0,Czech Republic,49.5,14.5,Albert Kranz,,CS76608,Arabidopsis thaliana,,15
7350,Tac-0,US,47.2413,-122.459,Thomas Mitchell-Olds,,CS76609,Arabidopsis thaliana,,10
7351,Ty-0,UK,56.4278,-5.23439,Albert Kranz,,,Arabidopsis thaliana,,199
7352,Te-0,Finland,60.0585,23.2982,Albert Kranz,,,Arabidopsis thaliana,,73
7353,Tha-1,NED,52.08,4.3,Maarten Koornneef,,CS76611,Arabidopsis thaliana,,314
7354,Ting-1,Sweden,56.5,14.9,Maarten Koornneef,,CS76612,Arabidopsis thaliana,,247
7355,Tiv-1,Italy,41.96,12.8,Maarten Koornneef,,,Arabidopsis thaliana,,195
7356,Tol-0,US,41.6639,-83.5553,Scott Leisner,,CS76614,Arabidopsis thaliana,,10
7357,Tol-1,US,41.6639,-83.5553,Scott Leisner,,,Arabidopsis thaliana,,0
7358,Tol-2,US,41.6639,-83.5553,Scott Leisner,,CS79019,Arabidopsis thaliana,,0
7359,Tol-3,US,41.6639,-83.5553,Scott Leisner,,CS79020,Arabidopsis thaliana,,0
7360,Tol-4,US,41.6639,-83.5553,Scott Leisner,,,Arabidopsis thaliana,,0
7361,Tol-5,US,41.6639,-83.5553,Scott Leisner,,,Arabidopsis thaliana,,0
